time,username,tweet,replies_count,retweets_count,likes_count,product,name,label
07:20:41,chrisatzinger,if was built into my model then id have a much easier choice canceling being able to go from iphone ipad and then to vehicle is awesome,0,0,0,tm3,z,1
07:18:07,mojosusan,any ev is great for the environment i recommend the tesla model tesla has the largest charging network its the safest its vegan the glass roof is beautiful it glides like a spaceship best sound system improves over time with ota updates amp has a cat nose,0,0,2,tm3,z,1
07:10:44,tscatterton57,enter to win tesla model standard range plus and more prizes winners world wide ends thursday march at pm,0,0,0,tm3,z,0
06:58:04,broadscaler,the cheapest and most expensive countries to purchase a tesla model a new study out of the uk has detailed the countries around the world where evs are the cheapest and most expensive to purchase in this particular case a tesla model while this,0,0,0,tm3,z,0
06:45:54,adequate_scott,ive had my tesla model for six weeks and i just noticed its fucking my wife my kids are calling it dad and all my bbq sauces are in the trash can this be mitigated in a firmware update still the best car ive ever owned,0,1,21,tm3,z,1
06:41:49,crypto_golden4,lets send a tesla model to the mooooooon,1,3,8,tm3,z,0
06:39:16,central_ev,tesla model aside australia receives none of the worlds top ten best selling evs heres why,0,2,3,tm3,z,1
06:27:38,anthony17266486,yes i completely agree with you on this one yes maybe in a few years when a ev car is nothing new anymore wouldnt it be fantastic to buy a tesla model for excellent,2,0,0,tm3,z,1
06:26:41,leecoursey64,yes ive been wanting something like this ever since i got my model back in the precip overlay would really help in planning where to stop for bathrooms food etc and the temp overlay is also great seems like a no brainer why cant we have this,0,0,1,tm3,z,1
06:24:01,teslanewsdaily,tuned bmw m340i xdrive is not afraid of a tesla model performance carscoops,0,0,0,tm3,z,0
06:06:26,furrett__,imagine having a tesla model and saying bye timmy as you get out of the car and they have no time to even crawl through to the front,0,0,2,tm3,z,0
06:05:45,thejewbyrd7777,tesla model or y are the best of the best,0,1,7,tm3,z,1
06:00:43,jrmurray,care to elaborate ive owned a tesla model since jan ive replaced my windshield wipers twice topped up the windshield washer fluid amp thats it oh and bought tires at k kms like any other car my insurance is the same or less than my previous ice car,2,0,1,tm3,z,1
05:57:45,cleantechkevin,for example driving the tesla model standard range plus kwh mile in california produces global warming emissions equal to a mpg gasoline car or less than a fifth of the emissions of the average new gasoline car most are being sold in cali checkmate,1,0,0,tm3,z,1
05:56:54,myerman,so basically if i want to lock someone in the trunk of a vehicle and not give them a chance to escape theoretically speaking stuff them into a tesla model that is at battery charge,1,0,1,tm3,z,-1
05:53:48,jriswick,working on an ev thing this comparison of base evs stood out tesla model miles polestar miles hyundai ioniq miles the latter two still get the fed tax rebate tesla does not,0,1,2,tm3,z,-1
05:48:19,wizz_media,tesla model loses only of battery range after four years and k miles teslarati,0,0,0,tm3,z,1
05:41:01,mkiing,nah they talk about tesla model in the title which is just a clickbait and bullshit,0,0,0,tm3,z,-1
05:36:05,midnightvalley1,if you plan to uber drive with your tesla model,1,0,1,tm3,z,0
05:33:47,billybobkc,years into a tesla model and ill never drive anything else its an exceptionally good product,0,0,0,tm3,z,1
05:24:35,channeltesla1,new tesla model will be your favorite this iswhy,0,0,0,tm3,z,1
05:24:01,teslanewsdaily,2021 tesla model lfp seems much quicker than model insideevs,0,0,0,tm3,z,1
05:08:57,onlyusedtesla,2018 used tesla model long range rear wheel drive full self driving midnight silver black miles basking ridge new jersey,0,0,0,tm3,z,0
05:06:08,topikanerva,some evs are heavier than comparable combustion cars but it doesnt have to be so my previous tesla model sr was kg whereas a comparable diesel audi a4 is kg admittedly my current model y is a heavy car at kg but then again its absolutely cavernous,0,0,0,tm3,z,1
04:54:48,lavaletteastrid,computer whizz jack sweeney refuses to take down the social media account tracking elon musks private plane he as now been offered a tesla model to take the account down student tracking elon musks private jet turns down latest offer of k tesla,1,0,1,tm3,z,0
07:35:04,avatrode,hopefully the used car priice madness will not end before i sell my old volvo and my model x arrives,1,0,17,tmx,z,0
07:01:47,dogecoin4tesla,currently doge at this rate a model x costs long range plaid,0,0,0,tmx,z,0
07:00:04,iwillownatesla,2920 days left to buy my first tesla model x,0,0,1,tmx,z,1
06:47:22,equatormotorsuk,tesla model x d dual motor executive edition auto wde electric automatic suv heated steering wheel full black leather panoramic roof mileage k reg date october cif info,0,0,2,tmx,z,0
06:08:17,pipimi_parody,im poor since i wasted all my money on a tesla model x,0,0,0,tmx,z,-1
01:20:02,realmethod41,one hour with a model x p100d,0,0,0,tmx,z,0
21:47:40,wanda_hudson,heroic man in his tesla model x champions snow and ice covered hill in duluth mn to secure safe and happy holiday season for his family and dogs epic video,0,0,7,tmx,z,0
20:44:07,alsttr,orange is the safest fruit the manga isnt always better if the inquisition happened today it would not be good space jam is not about space ice cream should have been invented longer ago tesla model x if god existed he would have given me a rtx by now,0,0,1,tmx,z,0
20:36:57,techubbnews,i just traded my tesla model x in for a tesla model y heres why,0,0,0,tmx,z,0
15:09:45,snicklefritzzer,picked up a new model x plaid today and must say the experience was less than stellar first of all they kept saying just min and it turned into a grand total of min of waiting before they brought out the car,1,0,0,tmx,z,-1
13:15:06,spoilerscar,real carbon fiber oe style rear trunk lid spoiler wing for tesla model x ebay,0,0,0,tmx,z,0
07:00:05,iwillownatesla,2919 days left to buy my first tesla model x,0,0,1,tmx,z,1
06:18:26,the_plugseeker,it does depend on your budget there are evs such as the tesla model x that certainly can towe but granted these are still more expensive,0,0,4,tmx,z,-1
06:05:06,howto_finance,genesis gv90 rendered future tesla model x and rivian r1srival,0,0,0,tmx,z,0
05:17:09,kevinsasser05,the tesla model x seats,0,0,5,tmx,z,0
04:47:18,cheekyvisuals,spotted nate spell tesla model x outside the office thoughts,3,0,25,tmx,z,0
04:27:54,jenkkk_,we gettin a tesla model x this year in jesus name,0,0,0,tmx,z,1
04:10:35,auto,genesis gv90 rendered future tesla model x and rivian r1s rival,0,0,0,tmx,z,0
03:40:50,insideevs,genesis gv90 rendered future tesla model x and rivian r1s rival via,3,2,12,tmx,z,0
02:55:44,sirbegdonger,model x seats how many kids we are talking about a school bus,0,0,11,tmx,z,1
07:01:11,slashfanaaron,porsche cayman gt4 rs if you wanna go above and beyond between those two id probably go for a tesla model x only for the added comfort features depends whether youre for speed or comfort i suppose do you race your car,1,0,0,tmx,z,1
07:00:04,iwillownatesla,2918 days left to buy my first tesla model x,0,0,1,tmx,z,1
06:53:56,hermanli,car friends new model x or another cayenne currently on a turbo whats your opinion and what else is equivalent,19,2,51,tmx,z,0
05:07:38,ne_tesla,true if you dont include the tesla model x my order still not built and its long over a year since i placed the order lots of other model x order holders like me,0,0,0,tmx,z,-1
04:53:37,kubatyszko,10gbe capable port and wifi in my guest toilet prepping for arrival of my model x the toilet is the closest spot to the driveway that gives me easy access and gets the car the wifi it needs,1,0,3,tmx,z,0
04:49:48,onlyusedtesla,for sale used tesla model x long range plus seat full self driving white white miles perris california,0,0,0,tmx,z,0
02:02:12,quote,the model x costs per year to insure on average,0,0,2,tmx,z,0
23:43:05,followscottd,tesla model x update ac heat has too many steps push arrow then settings then select where to blow the air,0,0,0,tmx,z,-1
23:36:53,chrisguthrie,much is made lately of my lack of a tesla family car being a means of continuing to drive a honda odyssey so i propose buying a tesla model x do you support this tsla cc,39,15,105,tmx,z,1
23:10:59,christina20251,elon musk signed autograph diecast tesla model x red car very rare jsa certified historical miscellaneous memorabili via,0,0,1,tmx,z,0
22:09:49,ev_resource,my son got a tesla model x for christmas but it looks really good on my shelf,0,0,1,tmx,z,1
21:31:28,tylerchess,ohmmu tesla model x b19 advanced lithium v battery,0,0,1,tmx,z,0
19:13:05,ndeyankale,kwahiyo tesla model x maswali ni mengi ila why that of all cars isnt it a bit complicated here,1,0,0,tmx,z,-1
07:47:22,torquenewsauto,will tesla ever return the model x and y deliveries to previous highs new,0,1,1,tmx,z,-1
07:00:05,iwillownatesla,2917 days left to buy my first tesla model x,0,0,1,tmx,z,1
06:33:08,c_floppies,oh sh t is that a model x with a laser cannon why shoot the enemy when you can just vaporise them instead,0,1,2,tmx,z,0
05:27:23,keziamw,nvidia also has created software the duplicates real life cars and allows developers to test them in a digital world to assess risks imagine being able to test drive your tesla model x similar to how the rock does in fast amp furious testing speed amp impact before you buy it,1,0,5,tmx,z,1
05:10:22,selltesla,new listing model x mar d black with auto pilot enhanced full self driving driven miles located in ca asking price of,2,0,5,tmx,z,0
04:31:36,zanafkein,tesla model x windshields are taller than i am,0,0,3,tmx,z,1
02:21:19,oemdtc,2021 tesla model x amp model s sb drivers air bag cushion may tear,0,0,0,tmx,z,-1
01:35:23,hermanli,i ordered the model x it will probably take sooo long that i will end up with another i will let destiny decide,6,2,90,tmx,z,-1
01:33:33,_jasabell,this man just jumped on the new hire intro call and flexed on us lmao i drive a tesla model x and a lamborghini and i just got back from vacation in istanbul like okay sir just tell us what your position is,1,0,1,tmx,z,1
00:53:23,daoshuaa,tesla model x tempts me everyday,2,0,1,tmx,z,1
20:59:53,newsflashsd,units responded to a fight call at autumn drive amp tiger way at about pm monday shortly after the call went out it was reported that one person had been stabbed a suspect vehicle described as tesla model x is said to have fled westbound on autumn drive,0,1,2,tmx,z,0
20:50:00,techubbnews,world record showdown lamborghini urus vs tesla model x p100d mile drag racing,0,0,0,tmx,z,0
19:38:41,kreylbtw,how many likes on facebook for a tesla model x with a custom gold plated wrap a beachfront mansion and cant forget a signed jersey,0,0,1,tmx,z,0
19:36:58,detailautocare,change my mind model x is the worst car to clean figure something out,0,0,3,tmx,z,-1
07:52:37,seattle_rt,i agree diehard tesla model x owner and model y and ct reservation holder but that chevy silverado ev is noice about time legacy auto got off their asses and did some work,0,0,0,tmx,z,1
07:00:05,iwillownatesla,2916 days left to buy my first tesla model x,0,0,1,tmx,z,1
04:17:02,cysighsai,metaverse mfs are gonna pull up to the metaverse jack in the box in their metaverse tesla model x with their metaverse partner just for them to order doordash through their vr goggles,0,1,1,tmx,z,-1
04:07:15,ronaldhinton17,world of refugees insane road rage attack cause damage on tesla model x via,0,1,0,tmx,z,0
03:59:02,bmanthebighero,well i just drove a tesla model x,0,0,1,tmx,z,0
03:48:02,socadvisercom,tesla model x awd long range plus,0,0,0,tmx,z,0
03:34:50,tuautomotive,bmw unveils hp ix m60 at ces power for the tesla model x plaid rivaling cuv comes from an upgraded version of the ix xdrive50s dual electric motor drivetrain developing peak power of hp in sport,0,0,0,tmx,z,1
02:57:24,ivannnelo,question will you ever test tesla model x,0,0,1,tmx,z,0
02:39:58,douglas45754252,nice and am glad you are enjoying your tesla model x right,0,0,1,tmx,z,1
02:05:13,togo_rv,believe it or not its possible to tow an rv with an electric vehicle brian and becca roy use their tesla model x to tow their winnebago micro minnie ds theyve answered their top five most frequently asked questions at the link below,0,0,3,tmx,z,1
01:11:40,scottkurtzeborn,congrats on filling in the gaps goes to tesla model y with over x deliveriesgoes to tesla model x which failed to take nd because of downtime due to the refresh also note buyers of st and rd experienced no dealership markups or other shenanigans,1,0,6,tmx,z,-1
01:11:12,vmtocloud,yup my old honda ridgeline is suspect lately i like the rivian but cant get one volkswagon have to pre order tesla model x i can get today,1,0,0,tmx,z,1
23:24:52,ssj_m0ney,the suv resembles a tesla model x but the sedan look way more like a porsche taycsn if u ask me,1,0,0,tmx,z,0
23:16:54,radoreid12,2024 tesla model x for the family,0,0,1,tmx,z,1
22:37:28,evisioneer2020,bmws new high horsepower electric suv is nearly as powerful as a tesla model x,0,0,0,tmx,z,1
18:08:07,carandtuning,front suspension upper left control arm fit tesla model x yjx d ebay,0,0,0,tmx,z,0
17:56:33,eversprn,2023 bmw ix m60 reveal hp to fight the tesla model x,0,0,0,tmx,z,0
17:08:24,randallhaether,recharge wrap up vw caddy tgi bluemotion vr tour of model x,0,0,2,tmx,z,0
16:41:03,yourmother1435,i just worked out that to get a seater standard tesla model x with autopilot a gen wall connector a gen mobile connecter to cape town and get a technician to install the wall connector it would be r3150000 even with everything thats too much,0,0,2,tmx,z,-1
15:13:04,johnkim26391993,2023 bmw ix m60 has the tesla model x in its crosshair,0,0,0,tmx,z,0
13:49:01,theevking,model x plaid deliveries begin vs via,0,0,0,tmx,z,0
12:26:01,teslanewsdaily,a new tesla model x wont be available until october,0,0,0,tmx,z,-1
11:04:05,d3kus_l0v3r,i told my family that if we win the lottery then im getting a blue tesla model x,0,0,0,tmx,z,1
10:15:30,ghunkinking,no thanks im going to keep my cars i might go electric tho my wife got a tesla model x last year and let me tell you it impressed even this former petroleum engineer,1,0,1,tmx,z,1
09:37:58,biogirl09,hey why in the episode collective memory did you not mention sandras model x you seemed to mention her ring and bag repeatedly but not her vehicle,0,0,0,tmx,z,-1
09:33:45,eugenengguanjun,tesla model x crazy lightshow must see full hd via,0,1,1,tmx,z,0
09:30:03,socadvisercom,tesla model x d awd seat suv in titanium metallic enhanced autopilot,0,0,0,tmx,z,0
07:52:52,bryanbruce,my tesla model x d battery performs every bit as good if not better than our taycan battery,0,0,1,tmx,z,1
07:51:09,driveteslaca,first tesla model x totalled driver walks awayuninjured,16,21,312,tmx,z,0
07:00:03,iwillownatesla,2915 days left to buy my first tesla model x,0,0,1,tmx,z,1
04:43:55,pandabearchap,tesla model x suvs spotted high speed testing at fremont factory video tsla goog aapl amzn rivn nio lcid xpev li f gm,0,0,2,tmx,z,0
04:43:08,realteslanorth,tesla model x suvs spotted high speed testing at fremont factory video,0,4,14,tmx,z,0
03:16:16,eliaberti,that is way less scary its following actual safety standards it isnt just a hole large enough to fit a tesla model x with no extra infrastructure,0,1,31,tmx,z,1
01:52:28,tgreene1997,so i pulled up to my little brothers school to pick him up because hes procrastinating his license now mind you i drive a really nice bmw tell me why this asshole kid in the student parking lot looks me and my car up and down chuckles then hops in his tesla model x and leaves,0,0,0,tmx,z,-1
23:14:20,griffinadelmann,tesla model x extremely versatile useful and ecologically efficient cool looking too,0,0,0,tmx,z,1
22:13:04,8_20000o,what happens when you off road a tesla model x,0,0,0,tmx,z,0
20:19:57,carbuyeruk,the high performance bmw ix m60 has arrived with a monstrous bhp would you take one over a tesla model x full story,1,0,3,tmx,z,0
20:03:41,loraaadoh,waitse the views from my london penthouse are amazing because i can see my tesla model x that i bought cash pounds sterling btw right outside hahah anyway hi tlhemma whatsup,7,0,44,tmx,z,1
19:42:02,socadvisercom,tesla model x red multi coat with miles available now,0,0,0,tmx,z,0
14:56:56,techubbnews,tesla model x p100d detailed appear self drive and launch,0,0,0,tmx,z,0
11:32:22,lildiego25,sweet now you can hook me up with a tesla model x the one with the gullwings if youve seen it,2,0,1,tmx,z,1
10:50:36,bpinnc1,new every day car tesla model x plaid black w turbine wheels0 in seconds in an sub classic corvette stingray,0,0,0,tmx,z,0
10:48:12,sussy900_,i deserve love but i also deserve a tesla model x or cybertruck on forgis,0,0,1,tmx,z,1
10:24:37,sussy900_,when i said i needed a bmw by in my song lets roll i meant a tesla model x by,0,0,0,tmx,z,1
09:24:07,carclassified_,2020 tesla model x long range plus white used for,0,0,0,tmx,z,0
08:57:11,ph950,tesla model x v fiat panda cross up hill drag race amp which is best off via,0,0,1,tmx,z,0
08:03:55,rlloken,if i am limited to a truck i would go with the lightning for my purposes if it is a free market and the cyber truck is not available im going with a tesla model x,0,0,0,tmx,z,1
07:00:05,iwillownatesla,2914 days left to buy my first tesla model x,0,0,1,tmx,z,1
06:27:38,mathieu_kru,interesting piece from that says that the equinox is similar to the tesla model x im not too sure that is a great comparison,1,0,1,tmx,z,-1
04:34:08,juniorcartxer,of electric vehicles are automatic tbh but electric gives me the ick unless its a tesla model x or s,1,0,0,tmx,z,1
04:13:41,whatisbestnow,whats today on bmw ix m60 reveal hp to fight the tesla model x,0,0,0,tmx,z,0
04:13:30,besttld,of the day on bmw ix m60 reveal hp to fight the tesla model x,0,0,1,tmx,z,0
04:12:17,jasonrivkin,i like tall trees and fast cars even my nft is an ev tesla model x baby,1,0,12,tmx,z,1
03:21:27,evglobe,tesla model x plaid now available only with sixseats,0,0,0,tmx,z,0
03:00:33,916carnews,how much does a tesla model x cost,0,0,0,tmx,z,0
02:45:34,gossip_car,tesla model x plaid now comes only as seater costs more,0,0,0,tmx,z,0
02:40:02,elonmusknewsorg,tesla model x plaid interior options dwindle down to six seat configuration only,4,2,25,tmx,z,0
02:30:00,chrisfalk,tesla model x and y come out on top spec wise over the mach e in a lot of regards but i dont even care mustang mach e looks like awesome and feels like a sporty car,0,0,0,tmx,z,1
01:33:28,mystocknewsfeed,tesla model x plaid interior options dwindle down to six seat configuration only tsla,1,0,1,tmx,z,0
01:18:05,keithmabe,teslarati tesla model x plaid interior options dwindle down to six seat configuration only by,0,0,0,tmx,z,0
07:28:54,anaiyamoore_,i think i want a tesla model x for my birthday,0,0,1,tmx,z,1
07:00:04,iwillownatesla,2913 days left to buy my first tesla model x,0,0,1,tmx,z,1
06:47:19,thezachschmidt,i cant be the only one that thinks the tesla model x looks goofy,0,0,1,tmx,z,-1
05:19:57,harmlesskarl,nah i ran over several phones with tesla model x heaviest car the phones are fine with,1,0,2,tmx,z,1
04:32:21,dc91145003,check out tesla model x by infinity at nft via,0,0,0,tmx,z,0
03:10:32,thirdpartytoday,tesla model x holiday show austin texas jessica kirsh via,0,0,0,tmx,z,0
02:10:09,otacon122,for comparison the chevrolet cruze only needs feet to come to a stop from mph the tesla model x has a skidpad of g the chevrolet cruze has a skidpad of g,2,0,0,tmx,z,-1
02:07:45,otacon122,for the record the tesla model x was track tested by edmunds and like with all teslas it performs much better in a straight line but has a very weak skidpad for a car of its performance class it also has relatively weak brakes needing feet to come to a stop from mph,1,0,0,tmx,z,-1
01:50:03,selltesla,new listing model x feb d white with enhanced autopilot driven miles located in pa asking price of,8,10,48,tmx,z,0
00:37:35,mrkylefield,debating getting a mercedes eqb instead of the tesla model x plaid for my wife she wants a seater and the mercedes is half the price she drives a mercedes b class electric now time for a trip to the dealership,4,0,7,tmx,z,-1
22:59:43,tyreealexander_,didnt get to travel with my sis she had a whole baby credit score jumped to lets celebrate that bought some black rims amp got the roof wrapped on my accord then bought a tesla model x performance like what a whole pandemic hit didnt get to travel as much,0,0,0,tmx,z,-1
21:22:02,socadvisercom,tesla model x p90d miles red metallic dr electric hp ft lbs,0,0,0,tmx,z,0
19:43:47,benjamin_yucel,rockstar can you please release the tesla model x or also known as coil taranis on gta online please,0,0,0,tmx,z,1
18:02:02,socadvisercom,tesla model x performance suvautomatic deep blue metallic,0,0,0,tmx,z,0
14:13:15,freegold,ok how about a tesla model x can you deliver,1,0,1,tmx,z,0
14:02:05,carclassified_,2020 tesla model x long range midnight silver metallic used for sale,0,0,0,tmx,z,0
11:45:54,developeruwu,i didnt know theres a tesla model x plaid lol,1,1,7,tmx,z,0
07:00:03,iwillownatesla,2912 days left to buy my first tesla model x,0,0,1,tmx,z,1
04:40:47,mom_omega,incredible acoustics in a model x but cant find this song or artist why limited search,0,0,0,tmx,z,1
04:10:56,redmas69420,you can rent the entirety of liechtenstein for like k thats less than buying a tesla model x,1,0,3,tmx,z,-1
03:33:54,ethereansinfo,im a simple man i see a green candle and i start dreaming about a tesla model x,0,0,1,tmx,z,1
03:24:26,evreviewireland,my full review of the all electric seater eqv would you have this or the model x click below to see what i thought,4,6,19,tmx,z,0
03:19:30,sawyermerritt,news tesla model x refresh now comes with double paned front rear windows,16,48,648,tmx,z,0
03:13:57,realteslanorth,tesla model x refresh now comes with double paned front rearwindows,0,2,7,tmx,z,0
03:13:11,chloecarteriom,hahahaha i have always loved the tesla model x but i havent seen one on this island i went to mercedes not too long ago to look at new cars and seen a lot of electric versions out i dont watch tv adverts they looked pretty slick to be fair,1,0,0,tmx,z,1
03:12:03,techubbnews,2021 tesla model x refresh first look,0,0,0,tmx,z,0
02:55:55,jonathanvolk,got a flat tire driving into sf this sunday morning at am with the brand new tesla model x after miles gah within an hour tesla service had a full size spare on for me and taking the flat to service really impressive service,1,1,10,tmx,z,1
02:51:21,dhot_man,someone casually drove a tesla model x into the house i was at ikoyi today i couldnt help but stare,1,0,1,tmx,z,1
02:16:35,thirdpartytoday,tesla model x holiday show entertains crowd at magnolia market waco t via,0,0,0,tmx,z,0
01:51:32,tylerhydrick,the tesla model x is heavier than my pickup id assume any truck manufactured is going to be heavier than an suv,0,0,1,tmx,z,-1
00:22:57,adingoatemyxrp,actually i agree with gary full list is probably tesla model s tesla model tesla model x tesla model y waymo chandler az only tesla cybertruck,0,0,4,tmx,z,0
00:04:06,hellroosters,model x tire rotation since the rear tires are much bigger than the fronts are people just rotating side to side thanks,0,0,1,tmx,z,-1
23:42:56,dundonrl,tfltruck used a tesla model x to tow a trailer and the range was beyond ridiculous,0,0,0,tmx,z,1
23:14:52,thankefrode,hello i see tesla model x and i love you,2,0,3,tmx,z,1
07:00:05,iwillownatesla,2911 days left to buy my first tesla model x,0,0,1,tmx,z,1
06:33:06,cnft_starr,hey how many of my coins is it going to cost me for the model x,0,3,5,tmx,z,-1
04:30:03,harleydavidsinn,i need a fj cruiser runner and a mfin tesla model x murdered out tonkas,0,0,1,tmx,z,1
04:28:20,evafoxu,tesla introduces the refreshed model s and model x with ccs2 charging port in taiwan this is the first presentation of the companys refreshed vehicles outside of the us,2,2,32,tmx,z,0
02:28:02,keithmcneill6,a tesla model x in camp mode can easily keep all passengers in complete comfort during a hour duration event while stranded on the freeway in the winter using less than half of the maximum battery capacity,0,0,0,tmx,z,1
01:52:56,viciousvixen187,i feel you wen tesla model x plaid,0,0,0,tmx,z,0
01:23:13,ddddavida,class s passengers work out to per passenger tesla model x seats is per passenger model xs would also use a significant amount more space and electricity than class,1,0,3,tmx,z,-1
23:56:19,thedigitalrift,ill be playing poochie gown in a tesla model x one day,0,0,0,tmx,z,1
23:50:33,thandoo_white,1 bmw e30 i ford raptor porsche gt3 rs jeep wrangler audi rs3 rolls royce wraith mercedes g63 amg mercedes v300 bmw m3 tesla model x,1,1,4,tmx,z,0
23:37:26,carclassified_,2018 tesla model x d silver metallic used for sale,0,0,0,tmx,z,0
23:25:07,bodykits1,fit for tesla model x door front bumper lip spoiler carbon fiber ebay,0,0,0,tmx,z,0
22:16:41,autoindustriya,looks better than the tesla model x,0,0,1,tmx,z,-1
21:01:58,annexusev,in came the e tron mid sized suv the brands first mass market ev it was the first all electric competitor to the model x can electric cars be more profitable than combustion engine cars let us know your thoughts down in the comments,0,2,3,tmx,z,0
07:00:03,iwillownatesla,2910 days left to buy my first tesla model x,0,0,1,tmx,z,1
06:42:57,hotcars1447,tesla model x plaid shows up with seven seats and css2 charging port,0,0,1,tmx,z,0
06:30:53,billlukesantan,the tesla model x is the perfect combination of luxury and performance,0,0,1,tmx,z,1
06:21:48,exclusive_motor,you want a tesla we got them check out what we have tesla model x long range full self driving tesla model x d full self driving seater tesla model y standard range rwd more information can be found on our website,0,0,1,tmx,z,0
06:15:16,ffrolu,i want a tesla model x,6,0,17,tmx,z,1
05:52:04,taylormade117,i need a tesla model x with ludicrous performance,0,0,0,tmx,z,1
05:32:41,iamslickrick_,lmao and you a mom so tesla model x,0,0,0,tmx,z,0
03:20:39,techubbnews,tesla model x fully charged,0,0,0,tmx,z,0
03:09:11,realteslanorth,hands on tesla model x plaid seater with ccs2 charge port video,0,3,21,tmx,z,0
01:49:09,dimazeniuk,tesla car sales in ukraine in tesla model tesla model s tesla model x tesla model y most tesla cars are used would be great to see tesla superchargers in ukraine,21,38,332,tmx,z,1
01:22:26,prajnith,open smartnews and read tesla model x plaid with seven seats and native ccs2 port unveiled in taiwan here to read it on the web tap here,0,0,0,tmx,z,0
01:21:08,evafoxu,tesla car sales new and used in ukraine are growing total units in on the list of the best selling evs in tesla model tesla model s tesla model x tesla model y,11,12,89,tmx,z,0
01:16:40,nissandowntown,do you hate pumping gas do you loathe paying extra money just to drive deslyn breaks down why you could benefit from an electric vehicle here she is with a tesla model x now available call dez at this number,0,0,0,tmx,z,1
01:10:46,crc_0x7b5,its the same logic that handed out plastic bags with all seriousness to people that did savis there seems to be little care towards the original four keys and the only keys management is concerned about and the ones to their new tesla model xs,0,0,1,tmx,z,-1
01:00:34,musknl,tesla model x plaid with seven seats and native ccs2 port unveiled in taiwan,0,1,2,tmx,z,0
23:56:32,marsdoge1,teslarati tesla model x plaid with seven seats and native ccs2 port unveiled in taiwan,0,0,0,tmx,z,0
23:27:11,stefan_keller,someone looking for tesla model x named red dwarf as well as gt others you are wned,0,0,0,tmx,z,0
22:39:47,clubteslaes,ccs2 port in a model x plaid credit,0,6,37,tmx,z,0
22:13:00,keithmabe,teslarati tesla model x plaid with seven seats and native ccs2 port unveiled in taiwan by,0,0,0,tmx,z,0
22:02:50,teslarati,tesla model x plaid with seven seats and native ccs2 port unveiled in taiwan by,3,37,412,tmx,z,0
21:56:29,jameshrowell,i need an electric vehicle with room for people and gear ex not a tesla model x or rivian r1s an electric honda odyssey would be perfect if that existed right now i think the cybertruck is the only option to be realized in the near future seats and a truck bed,2,0,12,tmx,z,-1
21:19:55,ton_aarts,the netherlands tesla model x sales two,1,0,2,tmx,z,0
17:56:35,yazzie_sweet,can you guys add a tesla model x in the game,0,0,0,tmx,z,1
16:41:37,bobbyllew,not wishing to disappoint but i dont have a tesla model x called red dwarf i lease a tesla model with a top secret name,1,0,25,tmx,z,0
15:10:33,hexavision_,tesla model x plaid new stream,0,0,2,tmx,z,0
12:22:06,hermanli,fellow car nerds taycan sport turismo vs model x vs p cayenne e hybrid all specced out to the same money which would you get and why,12,1,25,tmx,z,0
11:45:49,mark4212,depends on the bmw tesla bmw and owners are still the worst tesla model x y or s owners are catching up same person tesla model might edge tesla over,1,0,2,tmx,z,-1
10:50:18,equality_every1,refreshed tesla model x,0,0,2,tmx,z,0
10:43:27,steeztalkscrap,might get hate for this cause people shit on them but a tesla model x,1,0,0,tmx,z,1
10:03:22,jesshutch,weve all seen the tesla model x and its misaligned panels,0,0,2,tmx,z,-1
09:56:40,snicklefritzzer,brand new model x now has a giant patch of discoloration after the initial dent was fixed i was originally expected to take this home and find another service center to fix it days after purchase im still struggling with fixing it,31,5,42,tmx,z,-1
09:09:27,ryanandrewemme1,a buddy that has a tesla model x pulling an ft trailer from denver to utah made it to larimer wyoming and said the hell with that went from miles a charge to and would have had to wait a full hour to charge between not sure how its going to go with the lightning,1,0,0,tmx,z,-1
08:19:55,cettel,i drove my dream car a tesla model x for years we traded it for a model y now i really want old toyotas what does that mean,0,0,1,tmx,z,-1
07:00:04,iwillownatesla,2909 days left to buy my first tesla model x,0,0,1,tmx,z,1
04:56:59,b3llb0y_gaming,watching one my favorite streamers while the wifey is in shopping model x long range,4,2,29,tmx,z,0
03:45:43,cryptonix4real,tesla model x with falcon wing doors,0,0,0,tmx,z,0
03:29:04,0fficialartsy,next couple cars in order for full transformations tesla model modified audi wagon tesla model x mercedes amg gtr bagged tesla model built audi r8 widebody track corvette c7 infiniti q50 mustang bmw g80 m3 lesgoooo cant wait to see these on stream,0,0,3,tmx,z,0
03:16:35,serif03844621,tesla model x is on the wayyyy,0,0,1,tmx,z,1
23:52:31,hedgeyeindstrls,tesla model x getaways scene in righteous gemstones on hbo is well done near end of second episode of season if not interested in whole show,1,1,4,tmx,z,1
21:57:32,f_tsyou,he is in all blackblack asics sneakers black hugo boss sweatpants and sweatshirt black oakley sunglasses and a black hugo boss hat worn backward black that matches his matte black all electric tesla model x,1,3,21,tmx,z,0
21:03:02,parts_vehicle,pristus x inch tesla model x wheel set summer rims wheels new ebay,0,0,0,tmx,z,0
19:54:04,spoilerscar,for tesla model x rear trunk spoiler carbon fiber black co ebay,0,0,0,tmx,z,0
19:11:06,jenskristianson,the fossil mercedes bmw is on fire though poor tesla model x being amongst these fossils,0,0,2,tmx,z,1
17:58:56,sikhingalpha,ill take a model x also,0,0,1,tmx,z,1
16:29:02,ameenwheels,2022 tesla model x plaid shows up with seven seats and css2 charging port,0,0,1,tmx,z,0
16:02:00,dailycaars,model x,0,3,6,tmx,z,0
